"path","dialogue_id","emotionality","neutrality","ed_dialog_emotion","plutchik_dialog_emotion","turn","start_time","end_time","text","ed_emotion","deemoji_emotion","ed_emotion_index","deemoji_emotion_index","ed_0","ed_1","ed_2","ed_3","ed_4","ed_5","ed_6","ed_7","ed_8","ed_9","ed_10","ed_11","ed_12","ed_13","ed_14","ed_15","ed_16","ed_17","ed_18","ed_19","ed_20","ed_21","ed_22","ed_23","ed_24","ed_25","ed_26","ed_27","ed_28","ed_29","ed_30","ed_31","ed_32","ed_33","ed_34","ed_35","ed_36","ed_37","ed_38","ed_39","ed_40","dm_0","dm_1","dm_2","dm_3","dm_4","dm_5","dm_6","dm_7","dm_8","dm_9","dm_10","dm_11","dm_12","dm_13","dm_14","dm_15","dm_16","dm_17","dm_18","dm_19","dm_20","dm_21","dm_22","dm_23","dm_24","dm_25","dm_26","dm_27","dm_28","dm_29","dm_30","dm_31","dm_32","dm_33","dm_34","dm_35","dm_36","dm_37","dm_38","dm_39","dm_40","dm_41","dm_42","dm_43","dm_44","dm_45","dm_46","dm_47","dm_48","dm_49","dm_50","dm_51","dm_52","dm_53","dm_54","dm_55","dm_56","dm_57","dm_58","dm_59","dm_60","dm_61","dm_62","dm_63","readability"
"1993/107588/3682438.xml","2489062","0.6545452866075","0.3454546689879998","terrified","fear","3","00:01:40,799","00:01:43,160","Will you show me yours ?","questioning","✌","38","30","0.0010972186","0.002613288","0.0010936682","0.0004217454","0.0010252295","0.005042806","0.00017721209","0.00082009664","0.00045385314","0.00059160515","0.00045131933","0.00016125885","0.00042498388","0.00033529225","0.00425654","0.00014326922","0.00062303746","0.0004308382","0.00035459816","0.0040868935","0.00058392057","0.0001068925","0.0011582397","0.0017275728","0.0009962138","0.0016251642","8.7894594e-05","0.00051539973","0.0012203736","0.00060429034","0.0016980058","0.0021497079","0.007991164","0.0010642409","0.005353851","0.00377771","0.0017682062","0.023685303","0.9158142","0.0031518722","0.00031494265","0.0115762","0.0551928","0.00228441","0.00326904","0.00110142","0.0315359","0.0649117","0.0096057","0.000604423","0.0269038","0.00866651","0.00187984","0.0104213","0.00146604","0.0279047","0.0197651","0.00741984","0.00277087","0.00120459","0.0404857","0.0144288","0.00216324","0.0315835","0.00288419","0.000989491","0.0781556","0.0102705","0.0234167","0.00426756","0.00271137","0.162051","0.0106004","0.0129095","0.0321759","0.00570419","0.019419","0.00419937","0.0168813","0.0549237","0.00357956","0.0137264","0.0104543","0.00982611","0.0109955","0.00618656","0.0119535","0.00904741","0.000699371","0.00287973","0.00478454","0.0104411","0.00960122","0.00453847","0.00591452","0.00332314","0.0191485","0.00435628","0.00474455","0.0189331","0.00100517","0.000745534","0.00199605","0.00962071","0.00279408","3.0115082902837087"
"2014/3645372/5635684.xml","572719","0.6619355364975001","0.3380644608375","afraid","fear","2","00:17:13,731","00:17:17,734","I don 't know , man . I don 't know where he is .","afraid","🎶","0","11","0.65317667","0.0062942295","0.0015824974","0.0015201251","0.039746087","0.071705595","0.0009869324","0.00046480127","0.00092151365","0.00083919574","0.00994813","0.0033830814","0.0018902209","0.003169456","0.00072438153","0.0027671524","0.0033112224","0.00075498276","0.0072325612","0.0018231543","0.0001810504","0.0105430335","0.0010612143","0.016979959","0.0027026904","0.0003244834","0.00069029117","0.007945638","0.0016823281","0.00090048107","0.11576914","0.005070252","0.007405468","0.00039169897","0.00040386966","0.0031396397","0.0019439247","0.003442713","0.0036245498","9.563442e-05","0.003459909","0.010461","0.0139267","0.00776868","0.00661025","0.00371538","0.014223","0.0135554","0.00440658","0.0072809","0.0303772","0.00745701","0.155731","0.00607053","0.0313925","0.00604974","0.0218735","0.00761097","0.0169326","0.00457965","0.0104481","0.0099782","0.00885084","0.0112665","0.00382862","0.0143846","0.0106052","0.0206398","0.0111396","0.00760062","0.00724456","0.0215493","0.037463","0.00524879","0.00568459","0.0093198","0.0111956","0.00561708","0.0147115","0.0165677","0.00342814","0.0168106","0.0132477","0.0126629","0.00869025","0.024693","0.00952834","0.0141008","0.0110394","0.0964775","0.0112191","0.0177559","0.00687475","0.00565068","0.0103354","0.0163005","0.00884756","0.0200842","0.0152569","0.0331482","0.00405608","0.00284574","0.0083629","0.00831173","0.0069055","2.1526557566290148"
"2007/1107474/3471415.xml","4216061","0.5984216843149286","0.4015782947364286","prepared","anticipating","2","01:05:28,720","01:05:29,972","Agreed .","agreeing","👍","32","33","0.0003970447","0.0012181653","0.00039711932","0.000527486","0.00045741553","0.008742264","6.37518e-05","0.00081554375","0.00048365293","0.0016387681","0.00038046908","0.00014028774","0.0021953832","0.00014193545","0.0009777191","0.0022267273","0.00093094335","0.00035655455","0.00032655365","0.00037231873","0.00027119965","0.00058918726","0.00028883427","0.00065540406","0.0019410864","0.00063242624","0.00032509665","0.00094024366","0.00074513076","0.00089033676","0.0012143856","0.023114987","0.9371025","0.001619903","0.00038342772","0.00049973524","0.00050017633","0.002462407","0.0019509139","4.9517785e-05","0.0010329806","0.00337086","0.0123363","0.00457363","0.00370431","0.0137795","0.00969671","0.0943355","0.0194519","0.00750259","0.0175772","0.0144995","0.00347832","0.00401337","0.0300248","0.0127311","0.0430429","0.0173571","0.0631101","0.00641201","0.0119468","0.00596989","0.0202001","0.00842742","0.00374757","0.00324245","0.0113569","0.0187033","0.0100903","0.00573153","0.00520453","0.0343735","0.00947886","0.00996168","0.118128","0.00320175","0.00854062","0.0117087","0.00822126","0.0240362","0.0141428","0.0518278","0.00268237","0.0132863","0.0103291","0.00863087","0.00730884","0.0107633","0.00544456","0.00544105","0.00909066","0.0100875","0.00380639","0.00953905","0.0107703","0.00872656","0.0131414","0.0158321","0.00805968","0.0299943","0.00631267","0.00331367","0.00865138","0.0128579","0.00669025","2.3306549836462223"
"2016/5187984/6918490.xml","6149306","0.6912346047400003","0.3087654002514285","sad","sadness","5","00:20:49,240","00:20:53,205","You know why , don 't you ? Don 't you ?","questioning","👊","38","58","0.0024840469","0.0017211898","0.00039471782","0.0005019739","0.00062284124","0.0022680857","8.908852e-05","0.00092876685","0.0018178312","0.0002537666","0.00024575056","0.00029425733","0.00017710998","0.00021772315","0.001521117","0.00034246678","0.0004296305","3.247354e-05","0.0007017788","0.0018369217","9.427435e-05","0.00066685735","0.00034042433","0.0018484065","0.0007746034","0.00045656427","9.199016e-05","0.0009678656","0.0011721393","0.0008337028","0.00084526127","0.00011995685","0.005223151","0.00030289762","0.00069691835","0.00076654914","0.0011710834","0.007856125","0.95825016","0.0003458157","0.00029369522","0.0391166","0.0413634","0.00452213","0.0107061","0.00202864","0.00970537","0.00608798","0.00610506","0.00275087","0.0440949","0.00988103","0.0612487","0.0126676","0.00148317","0.00488715","0.0131996","0.0127839","0.00314781","0.00163047","0.0452609","0.0256978","0.0015566","0.0232516","0.00216737","0.0133538","0.0327738","0.0144396","0.012258","0.00856244","0.00529801","0.0107167","0.0128553","0.0262487","0.00635039","0.0129026","0.0159579","0.00525416","0.0200489","0.0214999","0.00412883","0.0138133","0.0142526","0.0213619","0.0118703","0.0111541","0.0176579","0.0224113","0.00600914","0.0322134","0.0134925","0.0218303","0.00478937","0.00808635","0.0189589","0.017481","0.050457","0.0104896","0.00674103","0.0698998","0.00123171","0.00122736","0.00170935","0.0110697","0.00379827","2.445198267474924"
"2009/1757202/5246642.xml","4528690","0.6355965131242","0.3644035174176","apprehensive","fear","1","00:13:56,560","00:13:58,740","What is happening ?","questioning","😳","38","12","0.0003759331","0.00020224272","3.4986944e-05","4.133626e-05","0.00012225007","0.00026799657","3.7694277e-05","5.655312e-05","4.326417e-05","8.066416e-05","7.24817e-05","4.8073613e-05","5.181728e-05","3.1982578e-05","0.00036786907","5.4983528e-05","2.9954812e-05","1.8332606e-05","4.1207393e-05","0.00039898197","1.9242589e-05","3.0925406e-05","0.00010670541","0.0001247634","0.00010723906","7.752094e-05","4.105367e-05","0.00018372625","0.00011200188","0.00015122526","0.00018916179","2.5965075e-05","9.000068e-05","8.544994e-05","5.166377e-05","0.00012453589","8.756054e-05","0.0021077574","0.99367297","0.00021959732","1.2412721e-05","0.0232436","0.0152753","0.0226495","0.0258264","0.00190463","0.0491883","0.000929917","0.00306176","0.001463","0.00703894","0.00873683","0.0021413","0.130415","0.00059473","0.00706354","0.00376628","0.00279049","0.00128329","0.00116783","0.0167799","0.030713","0.00122582","0.0602404","0.000581049","0.000469629","0.0454894","0.00341362","0.0527899","0.0240421","0.028096","0.00205637","0.00199622","0.00848914","0.000804916","0.0357471","0.0274541","0.00256356","0.00809807","0.0031923","0.02056","0.00171358","0.0419708","0.0125013","0.0489517","0.00366269","0.0461126","0.0315069","0.00114874","0.0022073","0.0207077","0.00127737","0.0153656","0.0397414","0.00595136","0.0024895","0.00966132","0.0046399","0.000902104","0.00310848","0.00113629","0.00106432","0.00133135","0.0173858","0.00211813","2.966617584772027"
"2001/512243/4367773.xml","3718795","0.5664761177490003","0.4335239033720001","apprehensive","fear","1","00:31:49,977","00:31:53,940","It 's like some kind of knot in space . We can 't get past it .","anxious","👊","4","58","0.14583628","0.0024736926","0.04475457","0.013686753","0.2980116","0.1589239","0.004561843","0.008080858","0.0035609552","0.0014666902","0.009180917","0.0051045967","0.0029453372","0.011897224","0.0027138959","0.002781039","0.00059455336","0.00076998986","0.006832408","0.0030554372","0.00085537985","0.055522934","0.001067681","0.010642918","0.012860013","0.00026438507","0.0027486049","0.022051314","0.044789836","0.0022744667","0.033520054","0.0025746578","0.023856312","0.0044476343","0.0004851381","0.0025585995","0.0026973218","0.0060764826","0.008473924","0.00037990857","0.034619916","0.00384519","0.0155707","0.00262847","0.00184542","0.00145326","0.0138517","0.030737","0.0134487","0.00975562","0.0255615","0.00848678","0.0497203","0.00481271","0.0428318","0.0044868","0.0329965","0.01267","0.0120888","0.00604702","0.01182","0.00865365","0.0115675","0.0175019","0.00492867","0.0136119","0.0156297","0.0294453","0.0128624","0.00449792","0.00271245","0.0501281","0.0234651","0.0113743","0.0290082","0.00585398","0.0103964","0.00541858","0.0112827","0.0288297","0.00333887","0.0113638","0.00966859","0.0112586","0.0121749","0.0184552","0.0106488","0.0173867","0.0118045","0.0356205","0.00605668","0.0376486","0.00506515","0.00836269","0.00882013","0.0107133","0.0148595","0.0131041","0.0335245","0.0510178","0.00833159","0.00427635","0.00857215","0.00986612","0.0362344","2.679425800858988"
"2010/3388392/6714492.xml","5382693","0.6333927023494446","0.3666072721905555","faithful","disapproval","3","00:15:24,457","00:15:25,902","You haven 't done anything .","questioning","😍","38","4","0.016762737","0.008634039","0.0047574975","0.005500626","0.0035187174","0.07065912","0.030653708","0.0010577142","0.011763512","0.013942944","0.0021251182","0.03286011","0.0025514225","0.008068704","0.00089320255","0.041966353","0.005927324","0.0042514727","0.050855916","0.0038503732","0.0022967677","0.0058117253","0.002760743","0.012078751","0.0043584616","0.008999686","0.0033966678","0.023000546","0.004457171","0.011626557","0.0059231394","0.008363515","0.050743956","0.013276237","0.0018451738","0.0014220097","0.01008579","0.0053523253","0.35842943","0.0011695063","0.14400123","0.0132428","0.0129069","0.0100578","0.0121658","0.0654964","0.0108299","0.0369874","0.0118139","0.025462","0.0239263","0.00891036","0.012635","0.0223151","0.010383","0.008186","0.0180614","0.0142984","0.0132498","0.0163054","0.0169581","0.00699192","0.00342506","0.00989678","0.0132834","0.0161701","0.0140192","0.0295712","0.00796971","0.0137027","0.00969024","0.0189809","0.0132346","0.016404","0.0284852","0.012085","0.0101829","0.0134954","0.0082298","0.0278483","0.0135811","0.03225","0.0107","0.0143907","0.00709552","0.0107684","0.00668598","0.0157377","0.02053","0.00924064","0.0147236","0.0227643","0.0140359","0.0095761","0.00855778","0.0112736","0.0156679","0.0284926","0.0082833","0.00997225","0.0262428","0.00769795","0.0184072","0.00803272","0.0174343","2.4853192426047235"
"2017/6215188/6989153.xml","4893632","0.6133564568303915","0.3866435269566957","terrified","fear","6","00:17:26,578","00:17:28,746","This floor is supposed to be clear . You need to evacuate .","afraid","😠","0","55","0.38029897","0.003845353","0.0017265877","0.0030832782","0.03193308","0.2867194","0.0006956592","0.00044742797","0.0006079377","0.00012522409","0.003230764","0.00057448045","0.0014727674","0.0012448395","0.0010151363","0.0021800536","0.0015171297","0.000263457","0.003006152","0.005421824","0.00015791223","0.00043169715","0.0002414887","0.0010681724","0.00033141757","0.008501073","0.00023727363","0.0009285121","0.0004594051","0.0004911407","0.21933293","0.0033310011","0.008029551","0.0037604794","0.0012521191","0.005359567","0.0014994183","0.007120522","0.007576215","0.00012399237","0.00035653432","0.00456796","0.0682984","0.00855143","0.00412203","0.000171129","0.00589563","0.00269121","0.000886966","0.00018986","0.00200106","0.00528248","0.00134611","0.0230506","0.000925405","0.0065597","0.0013272","0.000588636","0.00116928","9.72785e-05","0.0731728","0.00672142","0.00219951","0.0135362","0.000163813","0.000118433","0.0493317","0.00535253","0.00763838","0.00833143","0.0150283","0.0062095","0.000707782","0.0853327","0.00234566","0.00279539","0.00717521","0.000504265","0.0607094","0.0732014","0.070936","0.00783015","0.00311746","0.0193498","0.0306369","0.00140226","0.0152719","0.00142903","0.000150822","0.000863458","0.0047851","0.00106785","0.00737916","0.041958","0.00159761","0.0011517","0.106686","0.0800725","0.000631661","0.0241901","0.000128919","6.82521e-05","0.00020416","0.020291","0.000502122","2.61092586115568"
"2011/1954069/4925556.xml","5761220","0.6170275839783332","0.3829724377095556","trusting","fear","5","00:35:09,118","00:35:10,518","Just another day .","content","😪","9","35","0.003111006","0.019612057","0.030857055","0.0051925336","0.0022032247","0.0009161347","0.0036841969","0.0032409544","0.0015177493","0.48426428","0.024603968","0.0035530094","0.006032453","0.0015645418","0.0037446227","0.00850089","0.0042282795","0.013423005","0.0019319182","0.007458749","0.0021294698","0.003268511","0.031222276","0.012357655","0.01656416","0.000820525","0.0023451482","0.04182152","0.005164515","0.12801935","0.0032868802","0.006204156","0.017789353","0.030272774","0.0074352734","0.013949802","0.0046785315","0.0054299096","0.014268742","0.0028782256","0.020452563","0.00253278","0.0283007","0.00930929","0.00401327","0.00155933","0.0537029","0.0258609","0.015004","0.00288021","0.0127377","0.0102587","0.0260901","0.00308759","0.0196561","0.0279921","0.0576449","0.0143286","0.0188029","0.00265007","0.0189988","0.0122834","0.0530121","0.0360043","0.00179682","0.00387414","0.0312995","0.0143678","0.0431557","0.00424117","0.00905721","0.0201735","0.0147657","0.0052418","0.0144764","0.0122994","0.0714016","0.00469596","0.0149059","0.00427011","0.00745006","0.00849046","0.00349065","0.0100355","0.0196802","0.00643266","0.0375956","0.0235777","0.00321616","0.0488569","0.00335452","0.0062552","0.00394927","0.00974978","0.00679641","0.00410984","0.00633102","0.00331267","0.0221412","0.00891923","0.00269509","0.00117515","0.00491007","0.0104109","0.0103303","2.839011127844534"
"2016/5351510/6691974.xml","6022424","0.6230290342740001","0.376970965096","afraid","fear","6","00:20:18,311","00:20:20,556","I know what you did to the children .","agreeing","🎶","32","11","0.0023673861","0.0009023343","9.808304e-05","0.00083524577","0.00090312894","0.0035004301","0.01011235","0.036070954","0.0046522045","0.00049581577","0.00369634","0.002321436","0.0046469104","0.0006457464","0.00020793606","0.00504875","0.0005613826","0.00052269216","0.0243282","0.0019878796","0.00020867288","0.0030624554","0.0005077487","0.0028200394","0.0044774106","0.0012929053","0.0003957584","0.011292294","0.010829513","0.00031935476","0.012282939","0.007064525","0.8209163","0.002549166","0.0011205073","0.0033363868","0.0048224437","0.00091604627","0.003927919","0.00011589025","0.0038366197","0.0094544","0.02949","0.00320288","0.00529166","0.00165369","0.0230995","0.0120349","0.0103275","0.00530373","0.0338745","0.00682652","0.120907","0.0131403","0.00609952","0.00783237","0.0232007","0.0112918","0.00365949","0.0063307","0.0284834","0.00840645","0.00396019","0.0168033","0.00438188","0.00629399","0.0246616","0.0198728","0.0164657","0.00848211","0.00387212","0.0180405","0.0065945","0.021393","0.00922399","0.014431","0.0166401","0.00461336","0.0128151","0.0275974","0.00750396","0.0113789","0.0121358","0.0144586","0.0124262","0.0242319","0.014337","0.0293236","0.00698987","0.0937917","0.0189086","0.0210798","0.012565","0.00823541","0.0063297","0.00681199","0.0289313","0.0105701","0.00320597","0.0211182","0.00479879","0.00262983","0.00580757","0.00917844","0.00719804","2.7685155944454056"
"2013/2333756/4864239.xml","97842","0.6618592965644446","0.3381407219955554","hopeful","sadness","6","00:12:24,344","00:12:27,979","Come on , claire . Hang in there .","consoling","💪","35","57","0.077941805","0.01798645","0.012933471","0.0024947184","0.041305322","0.021036077","0.0042533316","0.008113006","0.008602782","0.0023448789","0.0067744493","0.030431222","0.008053312","0.0067401365","0.0028858","0.017829333","0.0035561188","0.0007343647","0.014577833","0.05503484","0.0047673592","0.011319259","0.012814141","0.04868812","0.02064944","0.0052316454","0.002143923","0.08279419","0.006400156","0.0036629888","0.02478295","0.008715949","0.05419613","0.024430774","0.0097185485","0.104877256","0.033343576","0.058621675","0.09886496","0.018235754","0.022112032","0.00119014","0.00190584","0.00329209","0.0036637","0.00195291","0.0119232","0.0113205","0.0116538","0.0304462","0.00321926","0.0111818","0.00476421","0.00149712","0.00328452","0.000912289","0.00489629","0.00841579","0.0151958","0.00824081","0.00208272","0.00219651","0.092351","0.00688348","0.0159811","0.00539574","0.00347138","0.00222986","0.0115165","0.00191401","0.00441038","0.0114045","0.0082951","0.00261953","0.0412795","0.0133637","0.00415485","0.00205417","0.00314023","0.00114088","0.00182367","0.0291398","0.000776068","0.00152678","0.010229","0.0061731","0.00812557","0.0057873","0.0217985","0.00103563","0.000970418","0.0104782","0.00100934","0.00548085","0.0111964","0.00414896","0.00477604","0.00119572","0.291462","0.0601229","0.0384443","0.00476584","0.0891951","0.011318","0.00417922","2.432622669779028"
"2017/4481514/7059180.xml","4891587","0.631078014787464","0.3689219903938299","apprehensive","fear","6","00:00:55,625","00:00:59,959","Okay ? Just skip over that part and act like I am now . Let 's show her stranger danger .","questioning","🙅","38","56","0.08257375","0.0073690107","0.004823823","0.007324657","0.032734867","0.1293146","0.002084784","0.002403738","0.018144753","0.0033787629","0.0030039116","0.00060362194","0.0038728986","0.0022804476","0.008605169","0.003633049","0.0012791712","0.00019711118","0.005653314","0.004610511","0.0017036912","0.0015981011","0.0012606985","0.0035185867","0.0028552064","0.029198386","0.00045821132","0.0014060199","0.0018950185","0.0044008563","0.039008755","0.04789515","0.14039244","0.019591186","0.0046315435","0.023670763","0.0081892945","0.08366679","0.23910809","0.003899364","0.017759932","0.0150653","0.0144453","0.00439627","0.00607421","0.00251815","0.00488686","0.0111171","0.00810048","0.00353977","0.0235965","0.0112721","0.0130539","0.0315486","0.00566282","0.00646766","0.0136212","0.00823355","0.00932971","0.00202146","0.0136593","0.0152097","0.00405756","0.00667111","0.00536499","0.00258677","0.0172725","0.033235","0.0034749","0.0220697","0.00534461","0.040704","0.0182274","0.006997","0.0135958","0.0026799","0.00474436","0.00520478","0.00881906","0.0822729","0.00666982","0.0227933","0.0249013","0.0269012","0.00690349","0.0346477","0.0039208","0.00588094","0.0027864","0.00645057","0.0173509","0.0178305","0.0119662","0.00837725","0.0113618","0.016674","0.0108396","0.185795","0.00819239","0.0270003","0.00340797","0.0014954","0.0028124","0.017842","0.0100561","2.36522976257168"
"2017/5946792/7020761.xml","4889210","0.55440451023","0.4455954806728571","jealous","sadness","3","00:07:05,861","00:07:10,869","Uh , yeah , he 's my ... I 'm his ... Wynonna .","agreeing","♥️","32","24","0.017034775","0.017170638","0.007041032","0.009646623","0.004171242","0.058252893","0.023382613","0.007939677","0.0064920555","0.0074399305","0.00958963","0.0034575136","0.025555177","0.023397408","0.011452278","0.021214666","0.0047874902","0.004773062","0.04307873","0.0031022155","0.0033902011","0.1216382","0.005163796","0.01118603","0.029750064","0.0040391176","0.004813356","0.012291605","0.017943889","0.011465917","0.011666808","0.01344515","0.29071903","0.033756044","0.014762993","0.0028453565","0.011446049","0.026261315","0.0221804","0.0049398434","0.03731518","0.00969281","0.00575422","0.00295217","0.00360315","0.0196435","0.00347007","0.0096712","0.00822092","0.0296978","0.0144639","0.0131114","0.052806","0.0120037","0.00729517","0.00146459","0.00613761","0.0211644","0.00855652","0.00989775","0.00536774","0.0105889","0.00454772","0.00426402","0.0109409","0.105137","0.00655813","0.00901222","0.00453903","0.013719","0.00380411","0.0177312","0.0140014","0.0117048","0.0124931","0.00691604","0.00321996","0.00716321","0.00910237","0.0166817","0.0116625","0.0153181","0.0206057","0.0565951","0.00812175","0.0164972","0.00540922","0.0115741","0.0714573","0.0299206","0.023438","0.0196044","0.00497014","0.00802083","0.0199319","0.0247734","0.0134256","0.00991505","0.0124705","0.0358505","0.0113972","0.00970867","0.0215006","0.0127004","0.00803196","2.466910773084261"
"2006/493424/3088301.xml","3888587","0.5392087307455001","0.460791283851923","hopeful","anticipating","3","00:07:09,158","00:07:10,887","O que ? Falo a serio.Ele faz .","questioning","🎶","38","11","0.089680664","0.0181272","0.02061468","0.016513104","0.012517096","0.11296721","0.009962681","0.0027881027","0.015755758","0.0023234887","0.009351935","0.00490003","0.010902028","0.009681305","0.014307625","0.010119385","0.014022025","0.0020075182","0.0049494305","0.0059141675","0.0031422668","0.0040658717","0.0035909608","0.011649466","0.015148977","0.023911081","0.0026720467","0.03626171","0.015222647","0.022795662","0.028409896","0.0059651705","0.064232804","0.0062068608","0.0060792677","0.007202323","0.004109039","0.010257679","0.32785168","0.0015891093","0.012230012","0.0095383","0.00568301","0.00285531","0.0038252","0.0149518","0.00315011","0.0260987","0.00478303","0.0157273","0.0252004","0.00697605","0.130682","0.00388948","0.00718687","0.00243596","0.0124676","0.00790425","0.0143346","0.0065227","0.00564404","0.00556981","0.0105447","0.00469603","0.00474944","0.0463041","0.00610883","0.0110474","0.00380165","0.00481158","0.00330502","0.0279434","0.0272866","0.0195991","0.0154098","0.00666072","0.00487546","0.00670033","0.0150726","0.00685484","0.00297782","0.0374088","0.00669752","0.0447639","0.00401574","0.0459057","0.00536202","0.0175248","0.0235498","0.0625702","0.00761286","0.0224495","0.00398224","0.00447065","0.00986059","0.0215727","0.0184459","0.00580802","0.0107223","0.066017","0.0073649","0.00408174","0.0100921","0.00840168","0.00714353","2.435760681484134"
"2007/910814/4293507.xml","4349790","0.54109039181825","0.45890963158625","confident","trust","2","00:30:46,304","00:30:51,043","I got him covered . Don 't move a muscle .","confident","💪","8","57","0.0022183903","0.009204303","0.006978945","0.0103679085","0.0030372883","0.0038066295","0.003148981","0.0076490543","0.38949955","0.014418766","0.0019493018","0.0003799508","0.0015205644","0.00068967615","0.0050110957","0.022706646","0.0026169817","0.001686845","0.00399105","0.015416754","0.0019006474","0.002837197","0.0031853586","0.0022886896","0.0029328363","0.25489154","0.00958139","0.0022801256","0.005922984","0.0003656046","0.00093762414","0.005899665","0.06364853","0.050988078","0.003825897","0.002886416","0.0065410296","0.0020613456","0.06604745","0.0013703383","0.0033086326","0.00725523","0.00144015","0.00250896","0.00251066","0.00257419","0.00123237","0.0142629","0.00334098","0.00159761","0.024557","0.0059957","0.0326743","0.00187901","0.0175145","0.00183983","0.0104828","0.00301911","0.0105362","0.00138375","0.0014857","0.00672371","0.00501412","0.0013306","0.00277362","0.00215266","0.00153318","0.0104187","0.00108529","0.00246281","0.00228469","0.00843104","0.0409003","0.00114113","0.0125853","0.00146489","0.00186837","0.00609286","0.00764782","0.00693603","0.001759","0.00835034","0.00355062","0.0135058","0.00138315","0.0239809","0.00196793","0.0011922","0.00187855","0.0289685","0.00431497","0.0175228","0.00322453","0.00167296","0.00572078","0.014535","0.00186109","0.00544824","0.544751","0.030597","0.0010062","0.000727434","0.00200805","0.00509847","0.00403611","3.0119173058625366"
"1961/597554/5615593.xml","3091896","0.5405179175256999","0.4594820611439285","faithful","sadness","1","00:16:28,534","00:16:31,731","Deal the cards . You got to wait for Vern .","trusting","😈","31","44","0.04145918","0.008819255","0.011416376","0.17047289","0.06268741","0.1110608","0.0008880777","0.0014303565","0.009602524","0.0018230081","0.0037316976","0.0016524018","0.00572373","0.0018904202","0.046132393","0.009026768","0.0014130648","0.0008491158","0.0037200751","0.010400678","0.002395482","0.0033578058","0.0047320845","0.0022926654","0.009690357","0.03934927","0.0030906661","0.0025915296","0.0095338505","0.002275837","0.008621178","0.26958045","0.043354336","0.015684484","0.016314028","0.011411771","0.0016168124","0.0151429055","0.022549778","0.0070823496","0.005132105","0.0140401","0.0153459","0.00760161","0.00577772","0.00216515","0.00454099","0.0240972","0.00565837","0.00458209","0.0406366","0.00874973","0.0399452","0.00735457","0.0654178","0.0147063","0.0183914","0.00511155","0.0109999","0.00223218","0.0134976","0.0102835","0.00623961","0.00992688","0.00389407","0.00421142","0.0124896","0.0225505","0.0038235","0.00699602","0.00593424","0.0269001","0.0456956","0.00946448","0.013074","0.00324002","0.00746028","0.0073412","0.0170102","0.0371087","0.00380077","0.0172464","0.0280702","0.0411287","0.00371261","0.0672067","0.0065479","0.00491274","0.00501209","0.0383314","0.0137844","0.0379966","0.0250634","0.00395877","0.00802994","0.0157093","0.0105441","0.0223122","0.0180827","0.0322246","0.00240899","0.00136605","0.00489874","0.0133805","0.00977446","2.703750284794971"
"2015/2924352/6069640.xml","895685","0.6974842395925002","0.3025157110274999","afraid","fear","2","01:09:42,078","01:09:50,285","We don 't know , we got blood all over this cruiser here . There 's another cruiser up on the hill ... but nobody inside .","afraid","🎶","0","11","0.6281076","0.0038828813","0.00082999904","0.0006960115","0.004404138","0.0137107065","0.00044758164","0.00083136593","0.0009762405","0.00028617005","0.014977674","0.0009772731","0.027713405","0.002972293","0.00062826776","0.002611204","0.0047710477","0.00080818264","0.0028220317","0.0006701532","0.00033232558","0.0013427091","0.00039963645","0.0013190206","0.0011219959","0.0011562256","0.0011355876","0.004271541","0.0043054307","0.0027132705","0.2248513","0.00038911754","0.011137683","0.0003382687","0.0014613279","0.0036043893","0.0012628516","0.003362096","0.002419945","9.047543e-05","0.019860515","0.0123161","0.0131056","0.00764281","0.0100403","0.00101885","0.0200001","0.0117672","0.00304625","0.00447599","0.00939454","0.00505399","0.173623","0.00826149","0.0269803","0.00649269","0.00513371","0.00249395","0.015232","0.00191871","0.0170088","0.00698001","0.0107634","0.0176794","0.00158528","0.00304087","0.0169046","0.00446941","0.0185426","0.00649173","0.00962652","0.00885139","0.0164732","0.0303218","0.0114618","0.0273415","0.0160973","0.00165282","0.0293313","0.00694839","0.0133053","0.0193595","0.00610938","0.0255437","0.0122756","0.0327922","0.0131819","0.0175493","0.00416025","0.0956744","0.00519568","0.00618427","0.0118449","0.0134337","0.00673063","0.00683195","0.0214281","0.0110225","0.021381","0.0264084","0.00454143","0.00113194","0.0109886","0.00912745","0.00422873","3.197832346843954"
